,pv,el,ev,dam_price
2024-04-13 22:00:00,0.0,0.36098741086611763,0.3416149066828696,61.6
2024-04-13 23:00:00,0.0,0.24054940017739432,0.2826086953931646,43.0
2024-04-14 00:00:00,0.0,0.20614358101415028,0.19875776394028866,29.4
2024-04-14 01:00:00,0.0,0.19375748615574365,0.28260869550772644,14.9
2024-04-14 02:00:00,0.0,0.18274762405938216,0.13975155287970714,9.92
2024-04-14 03:00:00,0.0,0.18274762405938216,0.08385093168199959,9.3
2024-04-14 04:00:00,0.0,0.19375748615574365,0.05590062108314578,2.7
2024-04-14 05:00:00,0.0132,0.30180940209817475,0.05590062096858401,10.1
2024-04-14 06:00:00,0.0877,0.6463253116890592,0.0527950311057101,27.5
2024-04-14 07:00:00,0.0952,0.2543818739901679,0.08385093179656132,39.93
2024-04-14 08:00:00,0.09459999999999999,0.14392875241875352,0.12732919253462954,49.2
2024-04-14 09:00:00,0.35910000000000003,0.14392875241875352,0.1490683229494884,29.96
2024-04-14 10:00:00,0.6103999999999999,0.1315426575603469,0.19875776396320097,-0.05
2024-04-14 11:00:00,0.7465,0.1315426575603469,0.3385093167283463,-38.84
2024-04-14 12:00:00,0.8022999999999999,0.6030450681988139,0.5714285714285714,-80.07
2024-04-14 13:00:00,0.6937000000000001,0.2199760549838841,0.5124223600930415,-113.91
2024-04-14 14:00:00,0.6063,0.1315426575603469,0.3105590061294925,-144.94
2024-04-14 15:00:00,0.5482,0.15218614899102464,0.2826086955306388,-110.05
2024-04-14 16:00:00,0.3555,0.23476011462404403,0.3975155278805773,-97.88
2024-04-14 17:00:00,0.1585,0.3644804949537825,0.7422360248845677,-14.01
2024-04-14 18:00:00,0.026,0.7888364910749136,0.9999999999999997,54.74
2024-04-14 19:00:00,0.0,0.915308753104912,0.9472049688942898,101.7
2024-04-14 20:00:00,0.0,0.43179230937303764,0.7732919253462956,99.7
2024-04-14 21:00:00,0.0,0.4297990489683768,0.5155279502308637,94.93
2024-04-14 22:00:00,0.0,0.36098741086611763,0.3416149066828696,99.91
2024-04-14 23:00:00,0.0,0.24054940017739432,0.2826086953931646,89.91
2024-04-15 00:00:00,0.0,0.20614358101415028,0.19875776394028866,78.7
2024-04-15 01:00:00,0.0,0.19375748615574365,0.28260869550772644,73.2
2024-04-15 02:00:00,0.0,0.18274762405938216,0.13975155287970714,65.4
2024-04-15 03:00:00,0.0,0.18274762405938216,0.08385093168199959,58.0
2024-04-15 04:00:00,0.0,0.19375748615574365,0.05590062108314578,37.84
2024-04-15 05:00:00,0.015300000000000001,0.30180940209817475,0.05590062096858401,82.32
2024-04-15 06:00:00,0.1227,0.6463253116890592,0.0527950311057101,144.67
2024-04-15 07:00:00,0.31460000000000005,0.2543818739901679,0.08385093179656132,129.96
2024-04-15 08:00:00,0.5226000000000001,0.14392875241875352,0.12732919253462954,112.8
2024-04-15 09:00:00,0.6187,0.14392875241875352,0.1490683229494884,99.9
2024-04-15 10:00:00,0.3354,0.1315426575603469,0.19875776396320097,69.3
2024-04-15 11:00:00,0.5871000000000001,0.1315426575603469,0.3385093167283463,65.4
2024-04-15 12:00:00,0.36310000000000003,0.6030450681988139,0.5714285714285714,64.93
2024-04-15 13:00:00,0.6029,0.2199760549838841,0.5124223600930415,41.2
2024-04-15 14:00:00,0.44160000000000005,0.1315426575603469,0.3105590061294925,-14.95
2024-04-15 15:00:00,0.3038,0.15218614899102464,0.2826086955306388,-29.96
2024-04-15 16:00:00,0.2362,0.23476011462404403,0.3975155278805773,-19.92
2024-04-15 17:00:00,0.1168,0.3644804949537825,0.7422360248845677,30.0
2024-04-15 18:00:00,0.022699999999999998,0.7888364910749136,0.9999999999999997,34.5
2024-04-15 19:00:00,0.0,0.915308753104912,0.9472049688942898,100.0
2024-04-15 20:00:00,0.0,0.43179230937303764,0.7732919253462956,94.92
2024-04-15 21:00:00,0.0,0.4297990489683768,0.5155279502308637,84.97
2024-04-15 22:00:00,0.0,0.36098741086611763,0.3416149066828696,53.4
2024-04-15 23:00:00,0.0,0.24054940017739432,0.2826086953931646,39.91
2024-04-16 00:00:00,0.0,0.20614358101415028,0.19875776394028866,12.86
2024-04-16 01:00:00,0.0,0.19375748615574365,0.28260869550772644,0.09
2024-04-16 02:00:00,0.0,0.18274762405938216,0.13975155287970714,24.91
2024-04-16 03:00:00,0.0,0.18274762405938216,0.08385093168199959,7.7
2024-04-16 04:00:00,0.0,0.19375748615574365,0.05590062108314578,-14.93
2024-04-16 05:00:00,0.0125,0.30180940209817475,0.05590062096858401,20.7
2024-04-16 06:00:00,0.096,0.6463253116890592,0.0527950311057101,73.61
2024-04-16 07:00:00,0.12969999999999998,0.2543818739901679,0.08385093179656132,109.96
2024-04-16 08:00:00,0.12969999999999998,0.14392875241875352,0.12732919253462954,93.03
2024-04-16 09:00:00,0.2088,0.14392875241875352,0.1490683229494884,64.3
2024-04-16 10:00:00,0.519,0.1315426575603469,0.19875776396320097,56.58
2024-04-16 11:00:00,0.405,0.1315426575603469,0.3385093167283463,31.97
2024-04-16 12:00:00,0.2699,0.6030450681988139,0.5714285714285714,30.15
2024-04-16 13:00:00,0.6745,0.2199760549838841,0.5124223600930415,25.01
2024-04-16 14:00:00,0.39039999999999997,0.1315426575603469,0.3105590061294925,15.7
2024-04-16 15:00:00,0.347,0.15218614899102464,0.2826086955306388,25.08
2024-04-16 16:00:00,0.18530000000000002,0.23476011462404403,0.3975155278805773,20.1
2024-04-16 17:00:00,0.104,0.3644804949537825,0.7422360248845677,56.6
2024-04-16 18:00:00,0.0287,0.7888364910749136,0.9999999999999997,119.93
2024-04-16 19:00:00,0.0,0.915308753104912,0.9472049688942898,159.94
2024-04-16 20:00:00,0.0,0.43179230937303764,0.7732919253462956,134.96
2024-04-16 21:00:00,0.0,0.4297990489683768,0.5155279502308637,124.99
2024-04-16 22:00:00,0.0,0.36098741086611763,0.3416149066828696,108.1
2024-04-16 23:00:00,0.0,0.24054940017739432,0.2826086953931646,103.98
2024-04-17 00:00:00,0.0,0.20614358101415028,0.19875776394028866,103.91
2024-04-17 01:00:00,0.0,0.19375748615574365,0.28260869550772644,87.96
2024-04-17 02:00:00,0.0,0.18274762405938216,0.13975155287970714,79.92
2024-04-17 03:00:00,0.0,0.18274762405938216,0.08385093168199959,67.91
2024-04-17 04:00:00,0.0,0.19375748615574365,0.05590062108314578,55.03
2024-04-17 05:00:00,0.0171,0.30180940209817475,0.05590062096858401,80.55
2024-04-17 06:00:00,0.1138,0.6463253116890592,0.0527950311057101,166.99
2024-04-17 07:00:00,0.3039,0.2543818739901679,0.08385093179656132,159.57
2024-04-17 08:00:00,0.43260000000000004,0.14392875241875352,0.12732919253462954,137.46
2024-04-17 09:00:00,0.6536000000000001,0.14392875241875352,0.1490683229494884,127.42
2024-04-17 10:00:00,0.766,0.1315426575603469,0.19875776396320097,112.99
2024-04-17 11:00:00,0.8847,0.1315426575603469,0.3385093167283463,105.23
2024-04-17 12:00:00,0.9047999999999999,0.6030450681988139,0.5714285714285714,97.91
2024-04-17 13:00:00,0.6134,0.2199760549838841,0.5124223600930415,79.96
2024-04-17 14:00:00,0.5498,0.1315426575603469,0.3105590061294925,75.1
2024-04-17 15:00:00,0.507,0.15218614899102464,0.2826086955306388,65.08
2024-04-17 16:00:00,0.3406,0.23476011462404403,0.3975155278805773,55.64
2024-04-17 17:00:00,0.149,0.3644804949537825,0.7422360248845677,78.79
2024-04-17 18:00:00,0.028399999999999998,0.7888364910749136,0.9999999999999997,154.99
2024-04-17 19:00:00,0.0,0.915308753104912,0.9472049688942898,443.62
2024-04-17 20:00:00,0.0,0.43179230937303764,0.7732919253462956,155.0
2024-04-17 21:00:00,0.0,0.4297990489683768,0.5155279502308637,139.96
2024-04-17 22:00:00,0.0,0.36098741086611763,0.3416149066828696,123.62
2024-04-17 23:00:00,0.0,0.24054940017739432,0.2826086953931646,93.97
2024-04-18 00:00:00,0.0,0.20614358101415028,0.19875776394028866,98.91
2024-04-18 01:00:00,0.0,0.19375748615574365,0.28260869550772644,89.07
2024-04-18 02:00:00,0.0,0.18274762405938216,0.13975155287970714,88.99
2024-04-18 03:00:00,0.0,0.18274762405938216,0.08385093168199959,84.6
2024-04-18 04:00:00,0.0,0.19375748615574365,0.05590062108314578,68.9
2024-04-18 05:00:00,0.0184,0.30180940209817475,0.05590062096858401,108.97
2024-04-18 06:00:00,0.1328,0.6463253116890592,0.0527950311057101,166.8
2024-04-18 07:00:00,0.3322,0.2543818739901679,0.08385093179656132,168.94
2024-04-18 08:00:00,0.5295,0.14392875241875352,0.12732919253462954,134.7
2024-04-18 09:00:00,0.5661,0.14392875241875352,0.1490683229494884,112.9
2024-04-18 10:00:00,0.6496000000000001,0.1315426575603469,0.19875776396320097,100.2
2024-04-18 11:00:00,0.6527999999999999,0.1315426575603469,0.3385093167283463,87.1
2024-04-18 12:00:00,0.7046,0.6030450681988139,0.5714285714285714,79.4
2024-04-18 13:00:00,0.313,0.2199760549838841,0.5124223600930415,65.09
2024-04-18 14:00:00,0.2721,0.1315426575603469,0.3105590061294925,58.91
2024-04-18 15:00:00,0.4069,0.15218614899102464,0.2826086955306388,42.9
2024-04-18 16:00:00,0.3553,0.23476011462404403,0.3975155278805773,37.56
2024-04-18 17:00:00,0.1648,0.3644804949537825,0.7422360248845677,50.09
2024-04-18 18:00:00,0.0303,0.7888364910749136,0.9999999999999997,119.93
2024-04-18 19:00:00,0.0,0.915308753104912,0.9472049688942898,191.08
2024-04-18 20:00:00,0.0,0.43179230937303764,0.7732919253462956,140.5
2024-04-18 21:00:00,0.0,0.4297990489683768,0.5155279502308637,120.1
2024-04-18 22:00:00,0.0,0.36098741086611763,0.3416149066828696,101.0
2024-04-18 23:00:00,0.0,0.24054940017739432,0.2826086953931646,109.91
2024-04-19 00:00:00,0.0,0.20614358101415028,0.19875776394028866,84.96
2024-04-19 01:00:00,0.0,0.19375748615574365,0.28260869550772644,68.9
2024-04-19 02:00:00,0.0,0.18274762405938216,0.13975155287970714,52.8
2024-04-19 03:00:00,0.0,0.18274762405938216,0.08385093168199959,42.33
2024-04-19 04:00:00,0.0,0.19375748615574365,0.05590062108314578,30.98
2024-04-19 05:00:00,0.0161,0.30180940209817475,0.05590062096858401,51.92
2024-04-19 06:00:00,0.0732,0.6463253116890592,0.0527950311057101,84.9
2024-04-19 07:00:00,0.12390000000000001,0.2543818739901679,0.08385093179656132,99.9
2024-04-19 08:00:00,0.07759999999999999,0.14392875241875352,0.12732919253462954,91.12
2024-04-19 09:00:00,0.09179999999999999,0.14392875241875352,0.1490683229494884,78.48
2024-04-19 10:00:00,0.1494,0.1315426575603469,0.19875776396320097,63.92
2024-04-19 11:00:00,0.1262,0.1315426575603469,0.3385093167283463,57.89
2024-04-19 12:00:00,0.1421,0.6030450681988139,0.5714285714285714,54.3
2024-04-19 13:00:00,0.1797,0.2199760549838841,0.5124223600930415,24.94
2024-04-19 14:00:00,0.1556,0.1315426575603469,0.3105590061294925,26.3
2024-04-19 15:00:00,0.1009,0.15218614899102464,0.2826086955306388,12.98
2024-04-19 16:00:00,0.1162,0.23476011462404403,0.3975155278805773,10.07
2024-04-19 17:00:00,0.1039,0.3644804949537825,0.7422360248845677,39.2
2024-04-19 18:00:00,0.0189,0.7888364910749136,0.9999999999999997,56.98
2024-04-19 19:00:00,0.0,0.915308753104912,0.9472049688942898,114.93
2024-04-19 20:00:00,0.0,0.43179230937303764,0.7732919253462956,91.75
2024-04-19 21:00:00,0.0,0.4297990489683768,0.5155279502308637,85.5
2024-04-19 22:00:00,0.0,0.36098741086611763,0.3416149066828696,76.7
2024-04-19 23:00:00,0.0,0.24054940017739432,0.2826086953931646,74.94
2024-04-20 00:00:00,0.0,0.20614358101415028,0.19875776394028866,61.0
2024-04-20 01:00:00,0.0,0.19375748615574365,0.28260869550772644,48.2
2024-04-20 02:00:00,0.0,0.18274762405938216,0.13975155287970714,48.1
2024-04-20 03:00:00,0.0,0.18274762405938216,0.08385093168199959,51.25
2024-04-20 04:00:00,0.0,0.19375748615574365,0.05590062108314578,36.8
2024-04-20 05:00:00,0.0123,0.30180940209817475,0.05590062096858401,52.7
2024-04-20 06:00:00,0.056,0.6463253116890592,0.0527950311057101,61.37
2024-04-20 07:00:00,0.2004,0.2543818739901679,0.08385093179656132,71.24
2024-04-20 08:00:00,0.3715,0.14392875241875352,0.12732919253462954,82.1
2024-04-20 09:00:00,0.4597,0.14392875241875352,0.1490683229494884,65.73
2024-04-20 10:00:00,0.6307,0.1315426575603469,0.19875776396320097,47.32
2024-04-20 11:00:00,0.7921,0.1315426575603469,0.3385093167283463,37.6
2024-04-20 12:00:00,0.7643,0.6030450681988139,0.5714285714285714,37.57
2024-04-20 13:00:00,0.7777000000000001,0.2199760549838841,0.5124223600930415,17.35
2024-04-20 14:00:00,0.5765,0.1315426575603469,0.3105590061294925,10.02
2024-04-20 15:00:00,0.4736,0.15218614899102464,0.2826086955306388,0.09
2024-04-20 16:00:00,0.2936,0.23476011462404403,0.3975155278805773,2.53
2024-04-20 17:00:00,0.1316,0.3644804949537825,0.7422360248845677,22.57
2024-04-20 18:00:00,0.037,0.7888364910749136,0.9999999999999997,88.97
2024-04-20 19:00:00,0.0009,0.915308753104912,0.9472049688942898,139.99
2024-04-20 20:00:00,0.0,0.43179230937303764,0.7732919253462956,129.8
2024-04-20 21:00:00,0.0,0.4297990489683768,0.5155279502308637,106.4
2024-04-20 22:00:00,0.0,0.36098741086611763,0.3416149066828696,101.94
2024-04-20 23:00:00,0.0,0.24054940017739432,0.2826086953931646,103.18
2024-04-21 00:00:00,0.0,0.20614358101415028,0.19875776394028866,102.42
2024-04-21 01:00:00,0.0,0.19375748615574365,0.28260869550772644,72.79
2024-04-21 02:00:00,0.0,0.18274762405938216,0.13975155287970714,71.92
2024-04-21 03:00:00,0.0,0.18274762405938216,0.08385093168199959,74.7
2024-04-21 04:00:00,0.0,0.19375748615574365,0.05590062108314578,94.91
2024-04-21 05:00:00,0.022,0.30180940209817475,0.05590062096858401,70.63
2024-04-21 06:00:00,0.14759999999999998,0.6463253116890592,0.0527950311057101,71.97
2024-04-21 07:00:00,0.3547,0.2543818739901679,0.08385093179656132,101.91
2024-04-21 08:00:00,0.5675,0.14392875241875352,0.12732919253462954,87.95
2024-04-21 09:00:00,0.7543,0.14392875241875352,0.1490683229494884,69.51
2024-04-21 10:00:00,0.4858,0.1315426575603469,0.19875776396320097,51.95
2024-04-21 11:00:00,0.5132000000000001,0.1315426575603469,0.3385093167283463,43.95
2024-04-21 12:00:00,0.688,0.6030450681988139,0.5714285714285714,31.97
2024-04-21 13:00:00,0.7253,0.2199760549838841,0.5124223600930415,-6.7
2024-04-21 14:00:00,0.5867,0.1315426575603469,0.3105590061294925,-14.96
2024-04-21 15:00:00,0.3871,0.15218614899102464,0.2826086955306388,-27.44
2024-04-21 16:00:00,0.2152,0.23476011462404403,0.3975155278805773,-20.04
2024-04-21 17:00:00,0.1349,0.3644804949537825,0.7422360248845677,14.4
2024-04-21 18:00:00,0.0334,0.7888364910749136,0.9999999999999997,58.4
2024-04-21 19:00:00,0.0009,0.915308753104912,0.9472049688942898,105.0
2024-04-21 20:00:00,0.0,0.43179230937303764,0.7732919253462956,107.49
2024-04-21 21:00:00,0.0,0.4297990489683768,0.5155279502308637,107.95
2024-04-21 22:00:00,0.0,0.36098741086611763,0.3416149066828696,92.0
2024-04-21 23:00:00,0.0,0.24054940017739432,0.2826086953931646,88.1
2024-04-22 00:00:00,0.0,0.20614358101415028,0.19875776394028866,102.43
2024-04-22 01:00:00,0.0,0.19375748615574365,0.28260869550772644,78.95
2024-04-22 02:00:00,0.0,0.18274762405938216,0.13975155287970714,75.91
2024-04-22 03:00:00,0.0,0.18274762405938216,0.08385093168199959,66.9
2024-04-22 04:00:00,0.0,0.19375748615574365,0.05590062108314578,49.6
2024-04-22 05:00:00,0.0248,0.30180940209817475,0.05590062096858401,93.97
2024-04-22 06:00:00,0.1474,0.6463253116890592,0.0527950311057101,157.45
2024-04-22 07:00:00,0.3458,0.2543818739901679,0.08385093179656132,158.3
2024-04-22 08:00:00,0.412,0.14392875241875352,0.12732919253462954,129.94
2024-04-22 09:00:00,0.3256,0.14392875241875352,0.1490683229494884,117.42
2024-04-22 10:00:00,0.2719,0.1315426575603469,0.19875776396320097,101.08
2024-04-22 11:00:00,0.542,0.1315426575603469,0.3385093167283463,91.2
2024-04-22 12:00:00,0.48560000000000003,0.6030450681988139,0.5714285714285714,77.94
2024-04-22 13:00:00,0.2294,0.2199760549838841,0.5124223600930415,54.9
2024-04-22 14:00:00,0.30619999999999997,0.1315426575603469,0.3105590061294925,47.1
2024-04-22 15:00:00,0.4253,0.15218614899102464,0.2826086955306388,33.99
2024-04-22 16:00:00,0.2464,0.23476011462404403,0.3975155278805773,27.56
2024-04-22 17:00:00,0.10740000000000001,0.3644804949537825,0.7422360248845677,60.88
2024-04-22 18:00:00,0.0305,0.7888364910749136,0.9999999999999997,144.94
2024-04-22 19:00:00,0.0009,0.915308753104912,0.9472049688942898,334.73
2024-04-22 20:00:00,0.0,0.43179230937303764,0.7732919253462956,166.2
2024-04-22 21:00:00,0.0,0.4297990489683768,0.5155279502308637,135.96
2024-04-22 22:00:00,0.0,0.36098741086611763,0.3416149066828696,99.93
2024-04-22 23:00:00,0.0,0.24054940017739432,0.2826086953931646,100.3
2024-04-23 00:00:00,0.0,0.20614358101415028,0.19875776394028866,87.56
2024-04-23 01:00:00,0.0,0.19375748615574365,0.28260869550772644,82.59
2024-04-23 02:00:00,0.0,0.18274762405938216,0.13975155287970714,88.5
2024-04-23 03:00:00,0.0,0.18274762405938216,0.08385093168199959,82.7
2024-04-23 04:00:00,0.0,0.19375748615574365,0.05590062108314578,62.51
2024-04-23 05:00:00,0.0249,0.30180940209817475,0.05590062096858401,97.2
2024-04-23 06:00:00,0.1461,0.6463253116890592,0.0527950311057101,172.9
2024-04-23 07:00:00,0.321,0.2543818739901679,0.08385093179656132,179.93
2024-04-23 08:00:00,0.5472,0.14392875241875352,0.12732919253462954,149.93
2024-04-23 09:00:00,0.7357,0.14392875241875352,0.1490683229494884,118.79
2024-04-23 10:00:00,0.9118999999999999,0.1315426575603469,0.19875776396320097,97.7
2024-04-23 11:00:00,0.9574,0.1315426575603469,0.3385093167283463,80.3
2024-04-23 12:00:00,0.5858,0.6030450681988139,0.5714285714285714,57.59
2024-04-23 13:00:00,0.4002,0.2199760549838841,0.5124223600930415,55.05
2024-04-23 14:00:00,0.3113,0.1315426575603469,0.3105590061294925,52.58
2024-04-23 15:00:00,0.1951,0.15218614899102464,0.2826086955306388,50.05
2024-04-23 16:00:00,0.1248,0.23476011462404403,0.3975155278805773,57.32
2024-04-23 17:00:00,0.1,0.3644804949537825,0.7422360248845677,67.56
2024-04-23 18:00:00,0.0208,0.7888364910749136,0.9999999999999997,122.41
2024-04-23 19:00:00,0.0009,0.915308753104912,0.9472049688942898,172.4
2024-04-23 20:00:00,0.0,0.43179230937303764,0.7732919253462956,144.54
2024-04-23 21:00:00,0.0,0.4297990489683768,0.5155279502308637,131.58
2024-04-23 22:00:00,0.0,0.36098741086611763,0.3416149066828696,103.2
2024-04-23 23:00:00,0.0,0.24054940017739432,0.2826086953931646,85.06
2024-04-24 00:00:00,0.0,0.20614358101415028,0.19875776394028866,80.08
2024-04-24 01:00:00,0.0,0.19375748615574365,0.28260869550772644,82.9
2024-04-24 02:00:00,0.0,0.18274762405938216,0.13975155287970714,80.96
2024-04-24 03:00:00,0.0,0.18274762405938216,0.08385093168199959,74.1
2024-04-24 04:00:00,0.0,0.19375748615574365,0.05590062108314578,55.02
2024-04-24 05:00:00,0.0123,0.30180940209817475,0.05590062096858401,101.2
2024-04-24 06:00:00,0.0881,0.6463253116890592,0.0527950311057101,144.95
2024-04-24 07:00:00,0.132,0.2543818739901679,0.08385093179656132,147.41
2024-04-24 08:00:00,0.186,0.14392875241875352,0.12732919253462954,134.95
2024-04-24 09:00:00,0.35869999999999996,0.14392875241875352,0.1490683229494884,101.18
2024-04-24 10:00:00,0.7545,0.1315426575603469,0.19875776396320097,95.8
2024-04-24 11:00:00,0.5966,0.1315426575603469,0.3385093167283463,93.7
2024-04-24 12:00:00,0.6422,0.6030450681988139,0.5714285714285714,86.9
2024-04-24 13:00:00,0.5065,0.2199760549838841,0.5124223600930415,65.05
2024-04-24 14:00:00,0.30419999999999997,0.1315426575603469,0.3105590061294925,65.07
2024-04-24 15:00:00,0.38089999999999996,0.15218614899102464,0.2826086955306388,57.57
2024-04-24 16:00:00,0.3679,0.23476011462404403,0.3975155278805773,47.59
2024-04-24 17:00:00,0.1405,0.3644804949537825,0.7422360248845677,57.59
2024-04-24 18:00:00,0.0359,0.7888364910749136,0.9999999999999997,92.07
2024-04-24 19:00:00,0.0019,0.915308753104912,0.9472049688942898,198.51
2024-04-24 20:00:00,0.0,0.43179230937303764,0.7732919253462956,144.99
2024-04-24 21:00:00,0.0,0.4297990489683768,0.5155279502308637,139.94
2024-04-24 22:00:00,0.0,0.36098741086611763,0.3416149066828696,112.09
2024-04-24 23:00:00,0.0,0.24054940017739432,0.2826086953931646,104.3
2024-04-25 00:00:00,0.0,0.20614358101415028,0.19875776394028866,86.7
2024-04-25 01:00:00,0.0,0.19375748615574365,0.28260869550772644,78.4
2024-04-25 02:00:00,0.0,0.18274762405938216,0.13975155287970714,74.39
2024-04-25 03:00:00,0.0,0.18274762405938216,0.08385093168199959,67.01
2024-04-25 04:00:00,0.0,0.19375748615574365,0.05590062108314578,55.02
2024-04-25 05:00:00,0.027800000000000002,0.30180940209817475,0.05590062096858401,84.1
2024-04-25 06:00:00,0.15380000000000002,0.6463253116890592,0.0527950311057101,137.1
2024-04-25 07:00:00,0.30860000000000004,0.2543818739901679,0.08385093179656132,151.01
2024-04-25 08:00:00,0.3695,0.14392875241875352,0.12732919253462954,107.91
2024-04-25 09:00:00,0.2899,0.14392875241875352,0.1490683229494884,104.3
2024-04-25 10:00:00,0.21009999999999998,0.1315426575603469,0.19875776396320097,92.7
2024-04-25 11:00:00,0.22690000000000002,0.1315426575603469,0.3385093167283463,91.62
2024-04-25 12:00:00,0.2064,0.6030450681988139,0.5714285714285714,81.3
2024-04-25 13:00:00,0.6482,0.2199760549838841,0.5124223600930415,66.11
2024-04-25 14:00:00,0.572,0.1315426575603469,0.3105590061294925,57.59
2024-04-25 15:00:00,0.4732,0.15218614899102464,0.2826086955306388,49.63
2024-04-25 16:00:00,0.3092,0.23476011462404403,0.3975155278805773,56.8
2024-04-25 17:00:00,0.15230000000000002,0.3644804949537825,0.7422360248845677,63.5
2024-04-25 18:00:00,0.0445,0.7888364910749136,0.9999999999999997,119.91
2024-04-25 19:00:00,0.0019,0.915308753104912,0.9472049688942898,207.52
2024-04-25 20:00:00,0.0,0.43179230937303764,0.7732919253462956,154.94
2024-04-25 21:00:00,0.0,0.4297990489683768,0.5155279502308637,142.42
2024-04-25 22:00:00,0.0,0.36098741086611763,0.3416149066828696,104.5
2024-04-25 23:00:00,0.0,0.24054940017739432,0.2826086953931646,101.7
2024-04-26 00:00:00,0.0,0.20614358101415028,0.19875776394028866,81.21
2024-04-26 01:00:00,0.0,0.19375748615574365,0.28260869550772644,79.4
2024-04-26 02:00:00,0.0,0.18274762405938216,0.13975155287970714,76.96
2024-04-26 03:00:00,0.0,0.18274762405938216,0.08385093168199959,72.94
2024-04-26 04:00:00,0.0009,0.19375748615574365,0.05590062108314578,50.1
2024-04-26 05:00:00,0.0343,0.30180940209817475,0.05590062096858401,78.81
2024-04-26 06:00:00,0.1358,0.6463253116890592,0.0527950311057101,129.0
2024-04-26 07:00:00,0.3125,0.2543818739901679,0.08385093179656132,147.44
2024-04-26 08:00:00,0.5392,0.14392875241875352,0.12732919253462954,134.92
2024-04-26 09:00:00,0.6948,0.14392875241875352,0.1490683229494884,114.9
2024-04-26 10:00:00,0.6788,0.1315426575603469,0.19875776396320097,92.93
2024-04-26 11:00:00,0.6938,0.1315426575603469,0.3385093167283463,93.4
2024-04-26 12:00:00,0.5265,0.6030450681988139,0.5714285714285714,72.96
2024-04-26 13:00:00,0.42260000000000003,0.2199760549838841,0.5124223600930415,50.04
2024-04-26 14:00:00,0.26030000000000003,0.1315426575603469,0.3105590061294925,44.95
2024-04-26 15:00:00,0.376,0.15218614899102464,0.2826086955306388,38.97
2024-04-26 16:00:00,0.1955,0.23476011462404403,0.3975155278805773,42.6
2024-04-26 17:00:00,0.1822,0.3644804949537825,0.7422360248845677,56.92
2024-04-26 18:00:00,0.0373,0.7888364910749136,0.9999999999999997,104.7
2024-04-26 19:00:00,0.0019,0.915308753104912,0.9472049688942898,206.87
2024-04-26 20:00:00,0.0,0.43179230937303764,0.7732919253462956,156.96
2024-04-26 21:00:00,0.0,0.4297990489683768,0.5155279502308637,128.98
2024-04-26 22:00:00,0.0,0.36098741086611763,0.3416149066828696,108.93
2024-04-26 23:00:00,0.0,0.24054940017739432,0.2826086953931646,105.47
2024-04-27 00:00:00,0.0,0.20614358101415028,0.19875776394028866,97.49
2024-04-27 01:00:00,0.0,0.19375748615574365,0.28260869550772644,92.74
2024-04-27 02:00:00,0.0,0.18274762405938216,0.13975155287970714,88.99
2024-04-27 03:00:00,0.0,0.18274762405938216,0.08385093168199959,80.5
2024-04-27 04:00:00,0.0009,0.19375748615574365,0.05590062108314578,66.57
2024-04-27 05:00:00,0.0325,0.30180940209817475,0.05590062096858401,82.98
2024-04-27 06:00:00,0.1603,0.6463253116890592,0.0527950311057101,106.1
2024-04-27 07:00:00,0.3618,0.2543818739901679,0.08385093179656132,129.95
2024-04-27 08:00:00,0.5692999999999999,0.14392875241875352,0.12732919253462954,106.97
2024-04-27 09:00:00,0.7513,0.14392875241875352,0.1490683229494884,89.85
2024-04-27 10:00:00,0.8732000000000001,0.1315426575603469,0.19875776396320097,67.6
2024-04-27 11:00:00,0.9411,0.1315426575603469,0.3385093167283463,35.74
2024-04-27 12:00:00,0.9525,0.6030450681988139,0.5714285714285714,2.12
2024-04-27 13:00:00,0.8098,0.2199760549838841,0.5124223600930415,-27.35
2024-04-27 14:00:00,0.7202999999999999,0.1315426575603469,0.3105590061294925,-41.78
2024-04-27 15:00:00,0.5454,0.15218614899102464,0.2826086955306388,-24.91
2024-04-27 16:00:00,0.36069999999999997,0.23476011462404403,0.3975155278805773,-9.12
2024-04-27 17:00:00,0.1584,0.3644804949537825,0.7422360248845677,6.88
2024-04-27 18:00:00,0.0446,0.7888364910749136,0.9999999999999997,70.83
2024-04-27 19:00:00,0.0019,0.915308753104912,0.9472049688942898,139.99
2024-04-27 20:00:00,0.0,0.43179230937303764,0.7732919253462956,125.88
2024-04-27 21:00:00,0.0,0.4297990489683768,0.5155279502308637,114.91
2024-04-27 22:00:00,0.0,0.36098741086611763,0.3416149066828696,94.92
2024-04-27 23:00:00,0.0,0.24054940017739432,0.2826086953931646,78.96
2024-04-28 00:00:00,0.0,0.20614358101415028,0.19875776394028866,64.14
2024-04-28 01:00:00,0.0,0.19375748615574365,0.28260869550772644,52.83
2024-04-28 02:00:00,0.0,0.18274762405938216,0.13975155287970714,48.43
2024-04-28 03:00:00,0.0,0.18274762405938216,0.08385093168199959,39.92
2024-04-28 04:00:00,0.0009,0.19375748615574365,0.05590062108314578,38.1
2024-04-28 05:00:00,0.0407,0.30180940209817475,0.05590062096858401,35.09
2024-04-28 06:00:00,0.1087,0.6463253116890592,0.0527950311057101,50.08
2024-04-28 07:00:00,0.1844,0.2543818739901679,0.08385093179656132,40.1
2024-04-28 08:00:00,0.2803,0.14392875241875352,0.12732919253462954,23.0
2024-04-28 09:00:00,0.5892999999999999,0.14392875241875352,0.1490683229494884,22.8
